id,amount,date,category
131930,18220.8,2023-04-18,transfer
132491,7214.5,2023-05-11,travel
132512,5534.72,2024-02-01,transfer
132628,22994.9,2023-09-10,services
132682,7553.91,2023-08-16,services
133310,7282.12,2023-03-11,food
133444,13534.4,2023-04-20,services
133502,14486.4,2023-09-03,education
133587,11123.2,2023-04-19,health
133626,5236.2,2023-07-29,education
133815,5579.8,2023-12-03,health
133958,8265.62,2023-04-24,health
134003,7230.76,2023-01-21,food
134031,22939.2,2023-01-31,services
134119,43143.6,2023-02-12,travel
134174,19674.5,2023-08-13,education
134340,4689.36,2023-09-30,transfer
134465,7991.81,2023-04-01,food
134499,8405.41,2023-10-08,services
134698,11985,2023-09-04,education
134768,4010.9,2023-07-24,education
134818,8949.42,2023-07-14,education
134866,5123.43,2023-05-19,shopping
135546,7816.94,2023-05-31,education
135598,33373.9,2024-01-20,education
135965,3987.9,2023-10-31,travel
136124,15222.5,2023-12-01,transfer
136385,15234.7,2023-10-19,services
136539,11842.1,2023-03-10,transfer
136740,6307.65,2023-02-22,shopping
136773,5626.8,2023-01-07,transfer
137305,24965,2023-11-28,transfer
137373,13498.5,2023-07-29,travel
137461,13272.4,2023-02-20,transfer
137660,4014.5,2023-10-17,education
137884,8571.84,2023-08-14,services
137885,7399.1,2023-01-13,services
137955,4009.56,2023-08-21,transfer
138086,8254.37,2024-01-05,transfer
138126,12069.2,2023-03-07,transfer
138331,5577.7,2023-07-05,shopping
138334,13200,2023-12-28,travel
138751,15384.7,2023-04-11,education
138904,8302.01,2023-11-01,transfer
139272,5190.24,2024-01-17,transfer
139307,17342.4,2023-07-15,transfer
139598,14801.2,2023-02-02,services
139798,5603.7,2023-08-22,food
139881,13119,2023-11-19,health
139950,4186.84,2024-01-18,transfer
140230,4431.24,2023-07-12,education
140248,6731.37,2023-03-22,education
140300,5124.34,2023-02-28,shopping
140348,26718.2,2023-03-10,education
140370,7854.81,2023-06-15,transfer
140598,5914.44,2023-10-31,shopping
140851,5286.33,2023-09-07,shopping
140971,40437.6,2023-11-17,food
141043,13315.4,2023-09-26,education
141266,6405,2023-08-19,food
141461,7776.8,2023-10-28,transfer
141463,20490.9,2023-12-12,travel
141509,4977.3,2023-04-26,transfer
141524,8591,2023-10-23,transfer
141636,34453.4,2024-01-16,education
141694,19608.1,2023-01-27,travel
141742,28524.3,2023-04-17,transfer
142110,13439.2,2023-07-22,education
142295,4538.7,2023-09-02,shopping
142460,30779.6,2023-02-08,health
142517,4110.4,2023-01-08,transfer
142989,12045.6,2023-03-14,travel
143091,5759.6,2023-09-11,transfer
143199,36261.3,2024-02-03,education
143288,12313.9,2023-11-04,travel
143331,9859.08,2023-06-08,services
143553,20971.5,2024-02-03,services
143705,26560,2023-02-13,food
143789,4420.24,2023-08-09,travel
143948,5815.2,2023-06-13,health
144084,21615.1,2023-10-19,transfer
144254,4796.36,2023-05-14,shopping
144557,50048,2023-02-22,education
144674,5232.6,2023-12-23,services
144720,7351.52,2023-08-29,travel
144739,10400.3,2024-01-26,health
144783,7531.94,2023-04-10,services
144819,24881.6,2023-07-12,education
144825,4879.94,2023-07-15,food
144863,12225.3,2024-01-10,services
145023,24903,2023-06-25,services
145341,4681.35,2023-11-25,transfer
145516,10895.3,2023-01-25,health
145546,4925.8,2024-01-13,transfer
145789,7405.01,2023-01-25,transfer
145885,6730.26,2023-11-04,transfer
145927,9773.72,2023-12-20,travel
146024,18810.1,2023-04-01,health
146065,51143.4,2023-09-04,transfer
146165,56404,2023-07-10,education
146183,13929.8,2024-01-03,education
146461,9699.08,2023-05-17,travel
146590,6464.92,2023-03-10,travel
146755,33012.3,2023-11-17,travel
146764,5897.1,2023-07-04,services
146834,4211.75,2023-11-22,shopping
147099,5266.77,2023-12-05,health
147118,4129.2,2023-02-28,services
147299,43189,2023-10-06,food
147384,6347.52,2023-05-21,travel
147432,19732,2023-09-25,travel
147702,5746.05,2023-04-18,transfer
147723,17603.4,2023-06-16,shopping
147747,8022.8,2023-03-09,education
147814,19341.6,2024-01-19,services
148310,16450.2,2023-02-02,travel
148488,7285.09,2023-04-27,food
148679,23824.1,2023-03-16,health
148847,15378.4,2023-11-22,transfer
148890,48271.1,2023-10-14,services
149110,43125.6,2023-11-26,shopping
149521,61553.2,2023-01-02,services
149818,4658.17,2023-12-03,services
149991,10129.7,2023-01-18,travel
150026,4633.14,2023-06-30,services
150092,5534.86,2023-08-25,food
150234,9817.92,2023-12-03,shopping
150627,7981.92,2023-02-06,services
150744,4811.07,2024-01-05,shopping
150827,4706.68,2023-10-11,travel
150871,13829,2024-01-24,food
151104,4467.25,2024-01-18,education
151162,14746.3,2023-05-05,food
151175,6892.9,2023-12-03,travel
151255,25801.4,2024-01-06,services
151293,21679.7,2023-06-07,health
151491,16520.6,2024-01-14,travel
151920,11745.6,2024-01-02,travel
152043,6392.4,2023-07-02,services
152131,5903.68,2023-08-04,education
152288,6784.2,2023-06-14,health
152491,4869.13,2023-01-08,shopping
152747,13884,2023-09-29,food
152907,14879.3,2023-04-24,shopping
153301,5373.6,2024-01-06,education
153463,4466.14,2023-11-02,services
153481,7796,2023-11-12,travel
153766,5270.22,2023-12-25,food
153802,14674.6,2024-01-05,transfer
154132,4504.2,2023-07-05,transfer
154139,6462.12,2023-03-13,education
154428,24018.9,2024-01-10,transfer
154740,6456.96,2023-06-13,food
154958,22116.8,2023-06-27,health
155169,9390.72,2023-04-23,travel
155304,6360.33,2023-08-30,services
155468,11757.9,2023-10-21,services
155474,7631.25,2023-10-01,services
155514,11473.9,2023-11-09,shopping
155695,7651.68,2024-01-18,transfer
155814,6785.76,2023-07-10,transfer
156195,8596.48,2023-08-15,transfer
156406,18455.4,2023-07-25,health
156957,6200.18,2023-08-20,services
157554,4193.55,2023-01-22,services
157634,29927.1,2023-06-10,travel
158024,8139.36,2023-11-12,education
158114,5395.95,2023-07-10,education
158163,7789.6,2024-02-03,food
158285,8057.65,2023-09-06,health
158389,5837.85,2023-11-13,transfer
158412,33556,2023-12-29,transfer
158504,6610.67,2023-04-09,education
158524,7197.39,2023-01-26,travel
158944,36059.8,2023-01-16,education
159112,11436.2,2023-01-03,food
159230,5444.01,2023-12-02,health
159341,5321.51,2023-12-14,health
159506,11848.3,2023-07-30,shopping
159588,4973.33,2023-12-30,services
159606,11639.7,2023-12-04,transfer
159826,5117.84,2023-02-13,health
159908,9585.42,2023-10-26,travel
160455,4211.38,2023-08-31,food
160774,5644.38,2023-11-07,services
161266,4226.32,2023-02-22,education
161420,8332.32,2023-11-14,education
161431,4060,2023-07-01,transfer
161665,29092.1,2023-07-04,food
161847,31187.5,2024-01-22,health
161851,5679.19,2023-09-22,transfer
161867,5380.04,2023-02-25,transfer
162051,9510.45,2024-02-05,transfer
162268,15262.8,2023-10-01,transfer
162289,13083.9,2023-09-11,shopping
162292,18460.2,2023-01-29,education
162572,17427.4,2023-07-20,travel
162692,6097.86,2023-01-07,travel
163046,7490.2,2023-02-18,travel
163096,40141.6,2023-10-26,health
163610,5355.68,2023-04-22,shopping
163872,9826.74,2023-02-26,services
164098,45095.8,2023-07-28,shopping
164448,4056.81,2023-05-11,shopping
164805,4347.9,2023-08-25,transfer
165183,9480.24,2023-07-05,travel
165246,5100.8,2023-04-02,travel
165787,6129.59,2023-06-28,transfer
165899,5009.5,2023-11-26,food
165944,11730.3,2023-01-22,services
165995,19377,2024-01-22,education
166050,18841.6,2024-01-15,shopping
166581,6134.23,2023-04-25,health
166672,13347,2023-06-12,health
166872,18005.3,2023-03-23,education
166904,5472.8,2024-02-02,travel
167054,13302.5,2023-07-14,transfer
167394,11568.5,2023-11-08,education
167467,9399.19,2023-03-24,education
167607,7176.8,2023-06-15,travel
167847,10807.2,2023-08-18,education
167962,4450.55,2023-01-25,education
167995,4397.64,2023-09-16,education
168017,9664.71,2023-10-06,education
168115,7627.95,2024-01-14,services
168387,21854.1,2023-08-05,services
168701,27688.2,2023-11-24,education
169126,4681.24,2023-06-27,travel
169328,22134.4,2023-08-08,health
169400,28484.7,2023-08-15,transfer
169668,4949.46,2023-06-24,services
169735,8400.09,2023-02-15,education
169912,15893.9,2023-11-23,education
170461,7624.8,2023-05-21,shopping
170462,5944.73,2023-05-18,services
170583,4437.03,2023-11-30,services
170913,26205.1,2024-01-04,transfer
171106,24534.7,2023-03-14,education
171116,5519.58,2023-03-13,travel
171215,11873.7,2023-04-29,shopping
171235,18513.2,2023-04-09,health
171351,13956.9,2023-09-25,food
171396,4307.82,2023-11-29,food
171464,8344.17,2023-05-08,shopping
171848,19852,2023-09-18,services
171897,6430.32,2023-02-26,education
171900,23239.2,2023-03-15,travel
172168,4977.7,2023-04-13,food
172323,11295.7,2023-01-23,travel
173286,7824.9,2023-06-28,education
173396,7790.64,2023-06-13,food
173750,7069.76,2023-01-01,education
173777,9179.52,2023-09-25,travel
173778,4118.04,2023-10-02,health
173784,12062.1,2023-12-28,travel
173910,16195.1,2023-03-29,food
174031,8549,2023-08-03,travel
174066,50001.1,2023-06-03,transfer
174124,31610.4,2023-10-05,travel
174145,21305.8,2023-10-04,health
174285,7962.63,2023-11-30,services
174350,7474.5,2024-01-09,transfer
174431,11230.3,2023-06-13,transfer
174772,5057.5,2023-10-21,services
174812,33034.1,2023-10-26,food
174831,11474,2023-02-23,education
174874,4459.2,2023-12-13,services
174966,18455.8,2023-11-06,services
174997,10696.9,2023-12-29,health
175117,5367.57,2023-04-11,shopping
175326,4575.72,2023-11-06,travel
175367,4804.35,2023-05-24,education
175680,51384.1,2023-08-15,travel
175691,19497.3,2024-01-16,shopping
175985,25373.8,2024-01-09,education
176168,5486.25,2023-09-05,services
176528,55757,2023-06-03,transfer
177246,13039.9,2023-11-10,health
177359,10044,2023-10-24,shopping
177435,5012.8,2023-02-23,food
177888,13319.3,2023-03-23,food
177913,11139.8,2023-11-29,transfer
178004,6217.77,2023-06-09,services
178851,25026.1,2023-12-24,food
178894,4554.66,2023-10-08,shopping
179476,8206.44,2023-12-14,health
179559,8097.32,2023-12-01,education
179573,5982.59,2023-10-03,food
179809,8442.23,2023-01-09,shopping
180027,4537.5,2023-09-16,transfer
180090,8101.23,2023-04-18,transfer
180389,7747.8,2023-10-22,shopping
180711,22914.1,2024-02-01,education
181022,5621.4,2023-03-29,travel
181053,13864.8,2023-12-24,food
181169,9956.94,2023-05-22,food
181962,9019.92,2023-10-27,travel
181965,8227.68,2023-07-27,education
182093,10270.1,2023-05-08,travel
182252,52597,2023-11-26,education
182474,4758.48,2023-10-06,education
182830,19013.1,2023-09-24,education
183015,24876,2023-06-02,travel
183043,6727.77,2023-03-27,food
183201,24636.5,2023-10-23,shopping
183537,25834,2023-10-16,shopping
183562,6889.24,2023-12-04,transfer
183676,10569.8,2023-07-12,education
183756,4239.68,2023-10-24,health
183759,6535,2023-05-12,shopping
184422,31203.2,2023-05-22,shopping
184435,11317,2023-08-23,shopping
184523,21302,2023-08-23,health
184684,8059.22,2023-06-02,travel
184779,15800.1,2023-01-01,education
184815,5497.4,2024-01-22,transfer
184979,8752.8,2023-04-06,transfer
185206,4362.59,2023-04-08,food
185258,9427.03,2023-02-23,travel
185423,22727,2023-09-05,transfer
185475,12523.5,2023-05-20,travel
185617,21892.5,2023-08-16,health
185649,9328,2023-08-24,transfer
185784,10714.6,2024-01-13,health
186137,10312.8,2023-08-13,travel
186384,28187.9,2023-07-02,shopping
186437,4397.61,2023-07-13,education
186476,10633.9,2023-11-07,services
186772,4031.99,2023-10-03,education
186781,8621.88,2023-11-18,food
187158,4458.48,2023-01-14,transfer
187358,4067.7,2023-06-10,services
187585,18966.6,2023-04-04,travel
187646,49284.7,2023-08-21,transfer
187684,22572.7,2023-09-26,health
187706,6064.4,2023-05-19,shopping
187786,22235,2023-11-09,education
188100,7937.37,2023-03-07,food
188604,10625.9,2023-03-29,transfer
189027,21961.7,2023-08-20,transfer
189152,35587.4,2023-11-29,food
189220,4999.53,2023-10-04,education
189298,23109,2023-12-05,shopping
189434,5278.57,2024-01-29,travel
189567,11509.4,2023-12-02,education
189652,4915.68,2023-11-17,travel
189858,22281.6,2024-01-24,travel
190275,42999.6,2024-01-10,travel
190435,4016.04,2023-04-26,services
190737,24011.4,2023-04-07,services
191238,5935.02,2023-09-15,education
191773,11558.4,2023-02-24,transfer
191795,11433.6,2023-07-15,food
191813,10044.5,2023-06-16,shopping
191867,58087.3,2023-01-04,food
191908,5986.8,2023-04-12,food
191984,13221,2024-01-22,transfer
192016,17403.8,2023-05-30,services
192254,5274.64,2023-02-01,travel
192438,16948.1,2023-11-25,food
192894,14645,2023-07-17,services
193035,7366,2023-07-17,shopping
193097,6785.6,2024-01-13,education
193190,5688.06,2023-06-27,education
193315,4381.2,2023-05-18,health
193566,15965,2023-12-11,shopping
193753,53104.6,2023-03-26,services
193823,7663.14,2023-08-11,health
193859,15847.8,2023-06-29,education
194046,66553.9,2023-02-24,services
194077,11010.3,2023-10-16,health
194186,8290.25,2023-12-15,shopping
194292,38345.6,2023-07-22,transfer
194381,9839.1,2023-11-23,travel
194412,8448.3,2023-07-19,transfer
194419,16344.1,2023-04-25,food
194580,7953.3,2023-04-04,health
194743,10743,2023-12-14,shopping
194760,14262.6,2023-02-12,travel
194859,14481.5,2023-09-18,education
194884,5632.56,2023-08-05,shopping
194927,11652.5,2023-03-19,education
195569,7705.92,2023-06-22,services
195818,30350.3,2023-07-01,travel
195826,7215.84,2023-08-14,transfer
196159,4587.8,2023-05-15,health
196168,19265.7,2024-01-18,health
196892,8832.78,2023-12-22,food
196914,9456.75,2023-06-09,travel
196988,4443.8,2023-03-23,services
197324,13879.5,2023-03-14,food
197490,19595.9,2023-10-07,travel
198066,14351.4,2023-09-26,services
198145,19708.2,2023-06-26,food
198536,23948.1,2023-04-12,travel
198644,16401.4,2023-10-28,services
198798,4827.9,2023-05-02,education
198957,4556.33,2023-07-18,health
199389,39648,2023-09-03,health
199436,4098.08,2023-04-30,health
199599,12079.4,2023-01-23,food
199745,4442.24,2024-01-04,education
199791,6991.2,2023-08-27,education
199891,27425,2023-01-30,transfer
199893,25580.9,2023-04-11,travel
200240,4413.64,2023-05-20,travel
200515,14057.7,2023-01-19,transfer
200789,17961.7,2023-01-26,services
200973,6954.8,2023-06-01,shopping
201091,4632,2023-09-15,food
201098,26681.5,2023-08-03,shopping
201340,27975.8,2023-06-14,shopping
201365,9385.56,2023-10-27,food
201528,6729.48,2023-01-04,food
201652,5005.36,2023-02-25,health
201869,9464.64,2023-10-03,services
201985,54739.4,2023-01-27,health
202409,7613.19,2023-06-01,health
202489,23209.2,2023-04-07,transfer
202567,5689.12,2023-01-17,transfer
202775,23513,2023-09-29,shopping
202852,5606.52,2023-02-14,travel
202897,11396.3,2024-02-04,travel
202900,11505.8,2023-02-15,transfer
203383,10677.5,2023-07-11,shopping
203472,14514.2,2023-08-17,travel
203713,5284.32,2023-07-27,services
203775,13292.5,2023-02-08,food
203891,12990,2023-07-14,travel
204135,32375.7,2023-03-25,food
204176,7098,2023-11-07,food
204758,14676.6,2023-05-27,services
205202,6736.5,2023-03-01,health
205226,9197.64,2023-06-24,food
205271,27218.1,2023-11-25,food
205296,4212.78,2023-10-17,food
205389,6555.03,2023-02-22,services
205626,7164.14,2023-05-09,services
205769,29156.2,2023-11-06,health
205777,22476.5,2023-11-17,food
205843,5346.24,2023-03-16,food
206408,7960.89,2023-10-01,travel
206604,6885.2,2023-09-03,travel
206947,37932.2,2024-02-03,services
207145,9647.25,2023-02-28,shopping
207400,17832.4,2024-01-17,food
207467,46354.6,2023-05-07,transfer
207658,10284.8,2023-07-23,transfer
208155,22341.6,2023-05-12,food
208194,23355.4,2023-04-01,travel
208252,7988.82,2024-01-27,shopping
208259,9141.99,2023-10-18,shopping
208391,19929.4,2023-08-12,services
209148,11315.8,2023-03-08,education
209492,19396.5,2023-07-22,food
209785,6369.6,2023-05-07,travel
210205,10398,2023-09-12,services
210232,16484,2023-12-07,travel
210576,5797.5,2023-04-10,transfer
210760,5566.4,2023-12-26,food
211062,10876,2024-01-06,education
211161,6561.21,2023-07-27,travel
211488,10680.3,2023-01-18,services
211559,5878.32,2023-07-06,services
211695,4308.15,2024-01-18,health
211749,20260.8,2023-09-06,services
212008,8355.6,2023-10-22,food
212030,35030.5,2023-03-27,education
212157,7288.48,2023-04-14,travel
212181,22073.8,2023-01-02,health
212199,4256.1,2023-09-28,health
212211,6158.46,2023-10-17,education
212227,7783.32,2023-09-22,health
212470,5845.39,2023-10-28,education
212515,4622.76,2023-04-10,transfer
212526,11638.8,2023-07-05,transfer
212707,5737.17,2023-09-14,travel
212800,12105.6,2023-04-03,travel
213209,28656.2,2023-08-26,education
213441,12246,2023-07-12,transfer
213489,9716.4,2023-05-12,travel
213553,21099.6,2023-07-27,shopping
213714,10789.9,2023-02-19,food
213821,41743,2023-02-28,food
213856,17425.8,2023-08-19,food
213992,22596,2023-01-01,shopping
214039,5481.82,2023-05-18,transfer
214197,6660.74,2024-01-25,education
214348,6608.49,2023-12-27,shopping
214555,10477.5,2023-11-30,transfer
214806,17448,2023-02-26,travel
214819,4163.4,2023-11-04,transfer
214947,7831.23,2024-01-15,shopping
215374,8833.72,2023-03-04,shopping
215462,8670.2,2023-08-19,health
215521,8870.2,2023-05-09,shopping
215761,4203.32,2023-07-19,travel
216009,4295.2,2023-10-29,transfer
216093,4528.44,2023-08-22,education
216238,6616,2023-03-10,services
216532,33361.9,2023-01-03,food
216620,5873.34,2023-05-14,education
216701,6041.52,2023-03-30,transfer
216766,6045.3,2023-08-06,transfer
216866,9580.48,2023-08-08,services
217348,7233.77,2023-04-04,services
217739,19810,2023-11-17,travel
218016,25200.8,2023-05-24,shopping
218032,16222.9,2023-01-19,food
218161,4966.92,2023-02-05,health
218357,20858,2023-07-26,travel
218515,13780.3,2023-05-06,food
218552,7538.58,2023-10-15,food
218573,9232.09,2023-09-12,shopping
218671,10205.2,2023-08-29,health
218719,5578.8,2023-02-05,travel
218778,21617.2,2023-12-13,food
